airport,flight_id,callsign,icao_type,registration,operator,date,t,haf,agl,dist,trk,rwy,climb,top_haf,align,start_ap,end_ap,goaround,touchgo
EGNX,400b4b:2026-07-09T01:35:56Z,DHK4SM,B763,G-DHLM,,2026-07-09,1783565859.11,-62.267300000000006,23.5563,749.1300890118537,273.0,268,25.00000000000003,-37.26729999999998,5.0,EDDP,EGNX,False,False
EGNX,4caebe:2026-07-09T02:11:29Z,TAY8AN,B738,EI-HRB,,2026-07-09,1783566315.48,-53.142600000000016,-30.7051,482.96110639179585,268.0,268,20.5197,-32.622900000000016,0.0,LFPG,EGNX,False,False
EGNX,4cadfc:2026-07-09T03:40:47Z,RYR8QP,B38M,EI-IHP,,2026-07-09,1783579232.72,-72.08189999999999,-58.2827,47.97127599606794,268.0,268,0.0,-72.08189999999999,0.0,LMML,EGNX,False,False
EGNX,4d2346:2026-07-09T04:36:38Z,RYR8PK,B38M,9H-VUG,,2026-07-09,1783579667.11,-46.425700000000006,-31.3276,98.58356169667405,268.0,268,0.0,-46.425700000000006,0.0,,EGNX,False,False
EGNX,4070ea:2026-07-09T07:00:59Z,EXS048A,B738,G-JZHW,,2026-07-09,1783581531.76,-46.15369999999996,-29.0314,172.02837728560525,268.0,268,0.0,-46.15369999999996,0.0,EGCC,EGNX,False,False
EGNX,4d21ee:2026-07-09T05:19:45Z,RYR10NM,B738,9H-QAF,,2026-07-09,1783581693.4,-88.2082,-59.2082,783.6335475311929,267.0,268,41.90799999999999,-46.30020000000002,1.0,,EGNX,False,False
EGNX,4076da:2026-07-09T08:26:05Z,EXS049A,B738,G-DRTG,,2026-07-09,1783587854.33,-58.110000000000014,-44.2388,51.5540520054999,268.0,268,0.0,-58.110000000000014,0.0,EGGD,EGNX,False,False
EGNX,4ca7b3:2026-07-09T07:17:39Z,RYR6KZ,B738,EI-EFX,,2026-07-09,1783588080.45,-58.721299999999985,-45.2277,36.06744554938909,267.0,268,0.0,-58.721299999999985,1.0,LEBL,EGNX,False,False
EGNX,4d2245:2026-07-09T06:45:12Z,RYR2EY,B738,9H-QEG,,2026-07-09,1783588421.86,-85.36939999999998,-60.931,583.1595991658938,268.0,268,25.693499999999972,-59.67590000000001,0.0,LPFR,EGNX,False,False
EGNX,4cac1f:2026-07-09T08:05:36Z,RYR62AD,B38M,EI-HEZ,,2026-07-09,1783591056.44,-85.01830000000001,-62.0679,518.4558072402203,268.0,268,18.214500000000015,-66.8038,0.0,EPWR,EGNX,False,False
EGNX,4d244b:2026-07-09T08:21:13Z,RYR5PH,B38M,9H-VVG,,2026-07-09,1783593352.49,-73.3673,-61.6662,66.8563221315473,268.0,268,0.0,-73.3673,0.0,,EGNX,False,False
EGNX,4ca8d9:2026-07-09T10:01:34Z,RYR378Z,B738,EI-ENN,,2026-07-09,1783593699.29,-74.37709999999998,-60.0899,68.13750403337407,268.0,268,0.0,-74.37709999999998,0.0,EIDW,EGNX,False,False
EGNX,4d220c:2026-07-09T08:40:01Z,RYR55EC,B738,9H-QBP,,2026-07-09,1783593849.01,-98.428,-44.568,487.6888099222649,268.0,268,23.593799999999987,-74.83420000000001,0.0,LEMH,EGNX,False,False
EGNX,406a62:2026-07-09T09:23:44Z,EXS31ED,B738,G-GDFX,,2026-07-09,1783596844.81,-75.21530000000001,-46.0497,762.5167060307908,13.0,88,45.66680000000002,-29.54849999999999,75.0,LEAL,EGNX,False,False
EGNX,407c0a:2026-07-09T09:25:13Z,TOM1AD,B38M,G-TUMS,,2026-07-09,1783597846.98,-110.10129999999998,-86.9061,528.7339065790951,274.0,268,79.56079999999997,-30.54050000000001,6.0,LEMG,EGNX,False,False
EGNX,4d2518:2026-07-09T09:50:47Z,RYR8MV,B738,9H-QFE,,2026-07-09,1783598483.25,-84.01339999999999,-55.7166,715.0260728234498,268.0,268,27.75029999999998,-56.26310000000001,0.0,LIRA,EGNX,False,False
EGNX,4cae63:2026-07-09T10:33:23Z,RYR6MH,B38M,EI-IJN,,2026-07-09,1783598687.09,-81.62970000000001,-67.3425,68.13750403337407,268.0,268,0.0,-81.62970000000001,0.0,,EGNX,False,False
EGNX,40655b:2026-07-09T09:29:35Z,EXS650,B738,G-GDFD,,2026-07-09,1783600943.25,-88.6532,-61.4561,667.1787160663523,268.0,268,52.7372,-35.916,0.0,LMML,EGNX,False,False
EGNX,40665e:2026-07-09T10:19:56Z,TOM68C,B738,G-TAWC,,2026-07-09,1783601705.13,-91.7433,-37.7433,409.1973580831984,268.0,268,54.392799999999994,-37.35050000000001,0.0,,EGNX,False,False
EGNX,406f87:2026-07-09T10:30:16Z,EXS4GC,B738,G-JZHF,,2026-07-09,1783602505.0,-84.57850000000002,-61.4953,535.8203682039939,271.0,268,45.45060000000001,-39.12790000000001,3.0,LPFR,EGNX,False,False
EGNX,4067f3:2026-07-09T10:06:35Z,TOM1HG,B738,G-TAWP,,2026-07-09,1783602695.76,-93.60070000000002,-40.3463,66.62894364074778,268.0,268,50.0,-43.60070000000002,0.0,,EGNX,False,False
EGNX,406ac3:2026-07-09T10:45:22Z,EXS31F,B738,G-GDFY,,2026-07-09,1783602847.23,-95.83780000000002,-69.5363,641.5189827999023,7.0,88,55.886799999999994,-39.95100000000002,81.0,LEMG,EGNX,False,False
EGNX,407f7c:2026-07-09T10:23:31Z,EXS1E,B738,G-JZDB,,2026-07-09,1783604952.55,-79.83960000000002,-37.5724,984.0308292283692,272.0,268,34.84130000000005,-44.99829999999997,4.0,,EGNX,False,False
EGNX,4d220c:2026-07-09T13:07:40Z,RYR19SY,B738,9H-QBP,,2026-07-09,1783605652.46,-66.75740000000002,-37.7574,889.0854728907647,268.0,268,20.095700000000022,-46.661699999999996,0.0,EIKN,EGNX,False,False
EGNX,407fae:2026-07-09T12:33:49Z,TOM467,B38M,G-TUMZ,,2026-07-09,1783605896.49,-102.0438,-80.4579,431.32802181598936,265.0,268,29.862600000000015,-72.18119999999999,3.0,,EGNX,False,False
EGNX,4077bb:2026-07-09T10:27:25Z,EXS3AK,B738,G-DRTW,,2026-07-09,1783606515.9,-89.7655,-37.5632,82.91736638755667,273.0,268,16.239100000000008,-73.5264,5.0,,EGNX,False,False
EGNX,4070ea:2026-07-09T12:22:51Z,EXS2BS,B738,G-JZHW,,2026-07-09,1783607729.47,-86.42340000000002,-57.2146,774.7906461901227,272.0,268,35.23950000000002,-51.183899999999994,4.0,,EGNX,False,False
EGNX,40766d:2026-07-09T05:21:24Z,EXS87KA,B738,G-DRTN,,2026-07-09,1783607867.1,-57.7775,-30.9794,657.0577425212397,268.0,268,31.310900000000032,-26.46659999999997,0.0,EGNX,EGNX,False,False
EGNX,4cade7:2026-07-09T12:35:33Z,RYR80DH,B38M,EI-IHB,,2026-07-09,1783608928.46,-95.0352,-67.1388,1005.5601468342468,268.0,268,41.2492,-53.786,0.0,LEMG,EGNX,False,False
EGNX,4cac1f:2026-07-09T13:26:55Z,RYR38WH,B38M,EI-HEZ,,2026-07-09,1783609573.65,-80.4086,-62.0585,251.9761738763666,268.0,268,25.21180000000001,-55.196799999999996,0.0,,EGNX,False,False
EGNX,4cae51:2026-07-09T11:34:56Z,RYR18ZU,B38M,EI-IJA,,2026-07-09,1783609912.48,-107.1506,-84.7833,493.5473102866352,267.0,268,26.121499999999997,-81.0291,1.0,,EGNX,False,False
EGNX,489009:2026-07-09T13:12:31Z,SAH53P,BE40,SP-EAK,,2026-07-09,1783610811.8,-83.1223,-61.0008,456.8936384348159,268.0,268,0.0,-83.1223,0.0,,EGNX,False,False
EGNX,407e7b:2026-07-09T12:29:15Z,TOM92A,B38M,G-TUMX,,2026-07-09,1783611480.78,-71.6001,-46.8708,590.2013278423641,292.0,268,12.021000000000015,-59.57909999999998,24.0,,EGNX,False,False
EGNX,407dbf:2026-07-09T12:19:25Z,DHK593,B77L,G-DHLW,,2026-07-09,1783614534.6,-128.8434,-100.7362,994.4746937541427,273.0,268,88.77029999999999,-40.07310000000001,5.0,,EGNX,False,False
EGNX,407e56:2026-07-09T12:09:30Z,HGO447,B744,G-ONEE,,2026-07-09,1783614860.98,-32.06909999999999,-9.3635,508.17772774295287,267.0,268,41.52190000000002,9.452800000000025,1.0,,EGNX,False,False
EGNX,4ca8d9:2026-07-09T14:56:34Z,RYR55FV,B738,EI-ENN,,2026-07-09,1783616784.51,-106.8236,-54.3754,318.56927420569014,269.0,268,38.962800000000016,-67.86079999999998,1.0,LEAL,EGNX,False,False
EGNX,4067a3:2026-07-09T10:51:54Z,DHK369,B763,G-DHLJ,,2026-07-09,1783617075.78,-17.842499999999973,84.8063,388.12175293372707,111.0,88,0.022499999999979536,-17.819999999999993,23.0,KJFK,EGNX,False,False
EGNX,4cae63:2026-07-09T15:51:10Z,RYR9XF,B38M,EI-IJN,,2026-07-09,1783618529.75,-76.4827,-47.4396,836.3334154561885,268.0,268,8.258099999999985,-68.22460000000001,0.0,LERS,EGNX,False,False
EGNX,408142:2026-07-09T11:04:08Z,DHK058,B77L,G-DHMC,,2026-07-09,1783619909.42,-83.6753,-8.461,815.8469736372948,265.0,268,40.141399999999976,-43.53390000000002,3.0,KCVG,EGNX,False,False
EGNX,3c4592:2026-07-09T17:07:13Z,BOX192,B77L,D-AALR,,2026-07-09,1783621748.17,-115.7337,-86.7337,831.1198358900166,268.0,268,75.4529,-40.2808,0.0,EDDP,EGNX,False,False
EGNX,4ca7b3:2026-07-09T17:09:58Z,RYR8VT,B738,EI-EFX,,2026-07-09,1783623416.8,-81.4272,-52.4272,899.6309369891633,273.0,268,44.015000000000015,-37.412199999999984,5.0,LEBL,EGNX,False,False
EGNX,a3b557:2026-07-09T12:44:08Z,UPS237,B763,N338UP,UNITED PARCEL SERVICE CO,2026-07-09,1783623913.51,-11.368600000000015,4.0361,109.08903562965669,268.0,268,0.0,-11.368600000000015,0.0,KPHL,EGNX,False,False
EGNX,3c458f:2026-07-09T12:13:09Z,BOX389,B77L,D-AALO,,2026-07-09,1783624083.48,-87.0283,-65.5544,410.8079104879327,274.0,268,51.302700000000016,-35.725599999999986,6.0,KCVG,EGNX,False,False
EGNX,4ca225:2026-07-09T16:52:04Z,RYR39LG,B738,EI-DCK,,2026-07-09,1783624210.47,-79.59289999999999,-54.9019,595.3724467595407,10.0,88,44.06149999999997,-35.53140000000002,78.0,LEMG,EGNX,False,False
EGNX,40066c:2026-07-09T18:25:22Z,DHK2877,B752,G-BMRJ,,2026-07-09,1783624503.04,-34.98829999999998,-12.6251,503.15002144076846,268.0,268,0.0,-34.98829999999998,0.0,EGPD,EGNX,False,False
EGNX,400b4b:2026-07-09T17:01:36Z,DHK3999,B763,G-DHLM,,2026-07-09,1783624683.64,-27.366199999999992,39.3397,303.72483877326704,265.0,268,25.0,-2.366199999999992,3.0,,EGNX,False,False
EGNX,4004fe:2026-07-09T18:51:47Z,MUK6977,B762,G-MACY,,2026-07-09,1783625544.25,-28.381399999999985,-5.3094,523.5612659425034,269.0,268,25.0,-3.381399999999985,1.0,,EGNX,False,False
EGNX,407f94:2026-07-09T19:07:22Z,DHK2507,B763,G-DHLR,,2026-07-09,1783626493.96,-24.221000000000004,3.5734,693.9343075617127,269.0,268,25.0,0.7789999999999964,1.0,,EGNX,False,False
EGNX,4ca568:2026-07-09T19:13:45Z,RYR62LK,B738,EI-DWC,,2026-07-09,1783626696.42,-54.393100000000004,-36.0997,251.92635562050071,268.0,268,0.0,-54.393100000000004,0.0,EIDW,EGNX,False,False
EGNX,48c2b2:2026-07-09T17:48:48Z,RYR6BA,B38M,SP-RZT,,2026-07-09,1783627156.64,-53.39660000000001,-24.3966,799.4845649366587,268.0,268,0.20240000000001146,-53.194199999999995,0.0,EPKK,EGNX,False,False
EGNX,408127:2026-07-09T19:22:10Z,MUK6565,B762,G-MACZ,,2026-07-09,1783627297.93,-18.350300000000004,9.1929,683.3884907414432,266.0,268,25.0,6.649699999999996,2.0,EGPH,EGNX,False,False
EGNX,4076e0:2026-07-09T19:25:23Z,NPT9BF,B738,G-NPTD,,2026-07-09,1783627625.39,-51.876000000000005,-33.6191,251.0559587397782,268.0,268,0.0,-51.876000000000005,0.0,,EGNX,False,False
EGNX,4d244b:2026-07-09T11:57:03Z,RYR79HT,B38M,9H-VVG,,2026-07-09,1783627717.74,-92.43630000000002,-63.3931,785.0840732030545,271.0,268,40.84540000000001,-51.590900000000005,3.0,EGNX,EGNX,False,False
EGNX,406ae9:2026-07-09T19:40:06Z,TOM939P,B738,G-TAWU,,2026-07-09,1783628293.86,-50.220200000000006,82.5616,779.9793555963136,271.0,268,0.32629999999997494,-49.89390000000003,3.0,,EGNX,False,False
EGNX,4cac1f:2026-07-09T18:47:17Z,RYR25UZ,B38M,EI-HEZ,,2026-07-09,1783629290.49,-73.57560000000001,-20.5752,477.85892825237624,270.0,268,26.61869999999999,-46.95690000000002,2.0,LIPH,EGNX,False,False
EGNX,4ca893:2026-07-09T19:26:42Z,RYR1136,B738,EI-ENG,,2026-07-09,1783630459.93,-43.557199999999966,-28.547,98.2321455918241,268.0,268,0.0,-43.557199999999966,0.0,,EGNX,False,False
EGNX,3474cb:2026-07-09T20:20:48Z,BCS2MC,B738,EC-OBQ,,2026-07-09,1783630731.55,-67.5214,9.5902,1000.4555125588892,271.0,268,25.00000000000003,-42.52139999999997,3.0,EIDW,EGNX,False,False
EGNX,407477:2026-07-09T20:35:45Z,NPT1A,B738,G-NPTA,,2026-07-09,1783631873.71,-41.76940000000002,-14.7694,1110.6826283709534,266.0,268,0.05760000000003629,-41.71179999999998,2.0,EGAA,EGNX,False,False
EGNX,40766d:2026-07-09T19:16:42Z,EXS9CM,B738,G-DRTN,,2026-07-09,1783632265.39,-49.43889999999999,-26.2549,530.4936501465767,269.0,268,33.10429999999997,-16.334600000000023,1.0,LEMH,EGNX,False,False
EGNX,4077bb:2026-07-09T19:28:03Z,EXS22TL,B738,G-DRTW,,2026-07-09,1783633398.37,-92.90559999999999,-63.9056,883.7791731180874,270.0,268,52.45429999999999,-40.4513,2.0,LEIB,EGNX,False,False
EGNX,407eb5:2026-07-09T12:19:52Z,DHK051,B77L,G-DHLV,,2026-07-09,1783633933.87,-88.26679999999999,-67.297,374.9335974731888,266.0,268,48.35410000000002,-39.91269999999997,2.0,KLAX,EGNX,False,False
EGNX,4082f4:2026-07-09T21:57:51Z,NPT4S,B738,G-NPTG,,2026-07-09,1783636631.1,-38.351699999999994,-26.721,65.94836004669814,268.0,268,0.0,-38.351699999999994,0.0,EGPH,EGNX,False,False
EGNX,40655b:2026-07-09T19:01:08Z,EXS4A,B738,G-GDFD,,2026-07-09,1783636769.46,-88.3551,-59.3119,785.0840732030545,273.0,268,25.0,-63.35509999999999,5.0,GCRR,EGNX,False,False
EGNX,406a62:2026-07-09T18:38:27Z,EXS96NX,B738,G-GDFX,,2026-07-09,1783638075.48,-45.912300000000016,-43.8366,529.609668462254,300.0,268,8.376300000000015,-37.536,32.0,,EGNX,False,False
EGNX,405f32:2026-07-09T22:19:15Z,DHK037,B763,G-DHLE,,2026-07-09,1783638318.39,9.153099999999995,12.1771,471.8504196564464,89.0,88,0.0,9.153099999999995,1.0,EBBR,EGNX,False,False
EGNX,4bb47a:2026-07-09T19:42:33Z,MNB9381,A332,TC-MCZ,,2026-07-09,1783638507.19,-112.16840000000002,-97.4513,88.01431057936256,88.0,88,0.0,-112.16840000000002,0.0,,EGNX,False,False
EGNX,4caed3:2026-07-09T21:35:18Z,BCS435,B738,EI-HRC,,2026-07-09,1783638692.51,-61.941100000000006,-53.1866,235.87676305966582,88.0,88,0.0,-61.941100000000006,0.0,EKCH,EGNX,False,False
EGNX,40761a:2026-07-09T22:39:32Z,NPT5D,B734,G-NPTX,,2026-07-09,1783638955.61,-11.710899999999981,-3.2996,255.83397596399695,88.0,88,0.0,-11.710899999999981,0.0,EGPH,EGNX,False,False
EGNX,407504:2026-07-09T22:40:38Z,NPT2R,B734,G-CKUZ,,2026-07-09,1783639182.06,-11.563499999999976,0.622,31.624972937560397,88.0,88,0.0,-11.563499999999976,0.0,EGAA,EGNX,False,False
EGNX,440bc5:2026-07-09T22:20:54Z,BCS427,B752,OE-LNI,,2026-07-09,1783639329.1,-11.319399999999973,-9.3933,589.2487013821875,88.0,88,0.0,-11.319399999999973,0.0,EDDK,EGNX,False,False
EGNX,347255:2026-07-09T21:55:21Z,BCS473,B738,EC-NUG,,2026-07-09,1783639502.39,-61.31,-46.9364,72.40647684328489,88.0,88,0.0,-61.31,0.0,,EGNX,False,False
EGNX,406ac3:2026-07-09T14:23:35Z,EXS71RD,B738,G-GDFY,,2026-07-09,1783639634.37,-36.23739999999998,-17.4122,272.4163658724087,88.0,88,0.0,-36.23739999999998,0.0,EGNX,EGNX,False,False
EGNX,4ca8d9:2026-07-09T21:25:52Z,RYR174E,B738,EI-ENN,,2026-07-09,1783639824.5,-44.03030000000001,-39.725,394.4045688215384,88.0,88,8.003100000000018,-36.02719999999999,0.0,,EGNX,False,False
EGNX,4070ea:2026-07-09T20:28:39Z,EXS98RH,B738,G-JZHW,,2026-07-09,1783640042.74,-60.913399999999996,-39.5745,403.8901342223777,88.0,88,0.0,-60.913399999999996,0.0,,EGNX,False,False
EGNX,3c1bad:2026-07-09T22:01:28Z,BCS5NR,A306,D-AZMM,,2026-07-09,1783640183.53,-47.66890000000001,-43.4096,862.0344332840092,94.0,88,11.963099999999997,-35.70580000000001,6.0,,EGNX,False,False
EGNX,4067f3:2026-07-09T19:56:06Z,TOM92M,B738,G-TAWP,,2026-07-09,1783640365.91,-75.07240000000002,-46.7526,86.98458770524036,87.0,88,14.477000000000032,-60.595399999999984,1.0,GCRR,EGNX,False,False
EGNX,4cae63:2026-07-09T21:46:20Z,RYR4BZ,B38M,EI-IJN,,2026-07-09,1783640625.94,-39.69670000000002,-36.0743,1066.1277146151576,88.0,88,4.4582000000000335,-35.23849999999999,0.0,,EGNX,False,False
EGNX,406f87:2026-07-09T14:29:29Z,EXS8JR,B738,G-JZHF,,2026-07-09,1783640988.09,-54.381399999999985,-52.4274,584.0806325326565,18.0,88,19.357899999999972,-35.02350000000001,70.0,EGNX,EGNX,False,False
EGNX,4d220c:2026-07-09T15:01:44Z,RYR6PD,B738,9H-QBP,,2026-07-09,1783641161.77,-40.842899999999986,-38.2097,645.8951627073709,88.0,88,5.984499999999969,-34.85840000000002,0.0,EGNX,EGNX,False,False
EGNX,407f7c:2026-07-09T20:41:04Z,EXS16V,B738,G-JZDB,,2026-07-10,1783642333.55,-59.04050000000001,-40.8718,246.75346778623748,88.0,88,0.0,-59.04050000000001,0.0,,EGNX,False,False
EGNX,40665e:2026-07-09T20:37:21Z,TOM7YL,B738,G-TAWC,,2026-07-10,1783642516.92,-58.89850000000001,-42.2846,150.9402450400924,88.0,88,0.0,-58.89850000000001,0.0,,EGNX,False,False
EGNX,400663:2026-07-09T22:36:17Z,DHK7017,B752,G-BMRA,,2026-07-10,1783643284.89,-27.522699999999986,-23.9299,984.164915851004,86.0,88,19.25569999999999,-8.266999999999996,2.0,LIPE,EGNX,False,False
EGNX,4cae51:2026-07-09T20:56:28Z,RYR3DK,B38M,EI-IJA,,2026-07-10,1783643447.33,-58.2252,-47.0609,97.99689381298397,88.0,88,0.0,-58.2252,0.0,GCRR,EGNX,False,False
EGNX,4067a4:2026-07-09T23:59:32Z,DHK816,B763,G-DHLK,,2026-07-10,1783646529.22,-31.990599999999972,-18.9242,19.03549496831091,88.0,88,0.0,-31.990599999999972,0.0,EDDP,EGNX,False,False
EGNX,407e7b:2026-07-09T16:47:20Z,TOM255,B38M,G-TUMX,,2026-07-10,1783647729.86,-43.224500000000035,-41.3053,587.743661867706,90.0,88,11.298500000000047,-31.925999999999988,2.0,EGNX,EGNX,False,False
EGNX,407fae:2026-07-09T21:16:37Z,TOM3TY,B38M,G-TUMZ,,2026-07-10,1783648539.46,-53.3699,-49.5784,425.135224354158,317.0,268,21.47999999999999,-31.88990000000001,49.0,,EGNX,False,False
EGNX,407cf7:2026-07-09T22:49:52Z,DHK591,B77L,G-DHLX,,2026-07-10,1783699792.08,-133.5278,-121.1743,20.11254923670977,88.0,88,0.0,-133.5278,0.0,VHHH,EGNX,False,False
EGNX,a38dd8:2026-07-22T00:14:25Z,UPS232,B763,N328UP,C C & E I LLC,2026-07-22,1784682644.98,-25.864800000000002,1.4576,672.2838224561433,268.0,268,19.637,-6.227800000000002,0.0,EDDK,EGNX,False,False
EGNX,407f94:2026-07-22T00:44:47Z,DHK842,B763,G-DHLR,,2026-07-22,1784684642.25,-36.6078,-8.8483,1015.6651108147598,0.0,88,28.4221,-8.185699999999997,88.0,EBBR,EGNX,False,False
EGNX,408127:2026-07-22T01:04:58Z,MUK6978,B762,G-MACZ,,2026-07-22,1784685744.1,-62.53710000000001,-36.4137,636.4139351545487,275.0,268,28.234800000000007,-34.3023,7.0,EDDK,EGNX,False,False
EGNX,4076e0:2026-07-22T01:35:30Z,NPT8BF,B738,G-NPTD,,2026-07-22,1784687357.49,-67.02609999999999,86.4735,657.0577425212397,270.0,268,5.431099999999958,-61.59500000000003,2.0,LFPG,EGNX,False,False
EGNX,407504:2026-07-22T01:44:27Z,NPT2EA,B734,G-CKUZ,,2026-07-22,1784687879.79,-44.711599999999976,-15.6809,908.0708036485747,273.0,268,7.370699999999999,-37.340899999999976,5.0,EBLG,EGNX,False,False
EGNX,4004fe:2026-07-22T01:30:08Z,MUK6566,B762,G-MACY,,2026-07-22,1784688311.62,-62.063499999999976,-33.6403,720.3326259660953,315.0,268,25.0,-37.063499999999976,47.0,EDDK,EGNX,False,False
EGNX,4067a3:2026-07-22T01:46:35Z,DHK4SM,B763,G-DHLJ,,2026-07-22,1784689758.64,-22.728999999999985,6.271,894.3246152516641,269.0,268,7.843399999999974,-14.88560000000001,1.0,EDDP,EGNX,False,False
EGNX,4caebe:2026-07-22T02:24:52Z,TAY8AN,B738,EI-HRB,,2026-07-22,1784690570.23,-43.29160000000002,-14.2547,872.2018808146988,268.0,268,2.3221000000000345,-40.96949999999998,0.0,LFPG,EGNX,False,False
EGNX,405f32:2026-07-22T02:05:33Z,DHK463,B763,G-DHLE,,2026-07-22,1784691666.56,-25.529800000000023,2.1183,1026.209975433836,271.0,268,8.162200000000041,-17.36759999999998,3.0,LIMC,EGNX,False,False
EGNX,4cadbb:2026-07-22T04:04:11Z,RYR8MV,B38M,EI-IGI,,2026-07-22,1784701276.22,-81.44940000000003,-58.171,525.1502435864531,268.0,268,0.0,-81.44940000000003,0.0,LIRA,EGNX,False,False
EGNX,4d2346:2026-07-22T05:16:27Z,RYR1655,B38M,9H-VUG,,2026-07-22,1784702947.91,-106.28719999999998,-54.2872,414.4374024986338,268.0,268,49.19219999999996,-57.09500000000003,0.0,EDDB,EGNX,False,False
EGNX,4ca84c:2026-07-22T08:13:57Z,RYR100T,B738,EI-EMD,,2026-07-22,1784708561.99,-35.91919999999999,-30.4208,333.0313776558669,268.0,268,1750.0,1714.0808,0.0,EGNX,EGNX,False,True
EGNX,4ca84c:2026-07-22T08:13:57Z,RYR100T,B738,EI-EMD,,2026-07-22,1784708998.03,-87.82749999999999,-69.8304,231.4905510871219,268.0,268,0.0,-87.82749999999999,0.0,EGNX,EGNX,False,False
EGNX,040156:2026-07-22T06:32:37Z,ETH3769,B77L,ET-AVN,,2026-07-22,1784710977.74,-118.52050000000003,-90.7261,693.9343075617127,271.0,268,76.9076,-41.612900000000025,3.0,,EGNX,False,False
EGNX,4ca9aa:2026-07-22T07:33:36Z,RYR8086,B38M,EI-HAY,,2026-07-22,1784711803.84,-97.5145,-74.8089,508.17772774295287,269.0,268,29.908399999999972,-67.60610000000003,1.0,LKPR,EGNX,False,False
EGNX,4cae63:2026-07-22T08:15:33Z,RYR2CD,B38M,EI-IJN,,2026-07-22,1784712895.05,-80.47469999999998,-58.2471,483.00088920214205,271.0,268,11.618599999999958,-68.85610000000003,3.0,,EGNX,False,False
EGNX,4067f3:2026-07-22T08:47:14Z,TOM3DC,B738,G-TAWP,,2026-07-22,1784717866.33,-67.09930000000003,-64.1734,477.15049469625114,8.0,88,25.48660000000001,-41.61270000000002,80.0,LEMH,EGNX,False,False
EGNX,406a62:2026-07-22T08:48:49Z,EXS2BS,B738,G-GDFX,,2026-07-22,1784718073.01,-75.30189999999999,-46.8801,635.5199772497101,89.0,88,33.8886,-41.41329999999999,1.0,,EGNX,False,False
EGNX,407c0a:2026-07-22T09:21:50Z,TOM4NE,B38M,G-TUMS,,2026-07-22,1784720004.29,-65.84429999999998,-48.6456,177.26707072234453,88.0,88,0.0,-65.84429999999998,0.0,,EGNX,False,False
EGNX,4cac7f:2026-07-22T09:34:25Z,RYR8PK,B38M,EI-HMS,,2026-07-22,1784720961.36,-73.28980000000001,-71.0646,558.7659189639551,41.0,88,7.766500000000008,-65.5233,47.0,,EGNX,False,False
EGNX,4d2346:2026-07-22T11:18:55Z,RYR62LK,B38M,9H-VUG,,2026-07-22,1784721296.35,-65.37810000000002,-59.5661,324.1996781759366,88.0,88,0.0,-65.37810000000002,0.0,EIDW,EGNX,False,False
EGNX,407177:2026-07-22T09:32:05Z,EXS31ED,B738,G-JZBJ,,2026-07-22,1784721611.72,-81.07990000000001,-78.8834,609.0549955086572,82.0,88,15.650800000000004,-65.4291,6.0,,EGNX,False,False
EGNX,407e7b:2026-07-22T09:48:05Z,TOM5PW,B38M,G-TUMX,,2026-07-22,1784721807.59,-78.99599999999998,-51.7199,213.3775661414225,83.0,88,13.168099999999981,-65.8279,5.0,,EGNX,False,False
EGNX,7802fe:2026-07-22T10:44:56Z,CSS117,B744,B-2423,,2026-07-22,1784724859.76,-62.46539999999999,-35.4566,113.02119489785142,87.0,88,14.860500000000002,-47.60489999999999,1.0,,EGNX,False,False
EGNX,4cae49:2026-07-22T10:28:20Z,RYR39LG,B38M,EI-IHW,,2026-07-22,1784725033.38,-72.99579999999997,-56.0583,161.6981635082192,88.0,88,0.0,-72.99579999999997,0.0,LEMG,EGNX,False,False
EGNX,406ac3:2026-07-22T10:31:21Z,EXS4GC,B738,G-GDFY,,2026-07-22,1784725208.51,-77.77839999999998,-73.5696,799.4249913697961,88.0,88,4.3916999999999575,-73.38670000000002,0.0,,EGNX,False,False
EGNX,4076da:2026-07-22T10:21:36Z,EXS628,B738,G-DRTG,,2026-07-22,1784725514.36,-49.45010000000002,-47.2193,532.8748372915546,84.0,88,0.9728000000000065,-48.477300000000014,4.0,,EGNX,False,False
EGNX,4076dd:2026-07-22T10:49:11Z,EXS31F,B738,G-DRTH,,2026-07-22,1784726415.86,-48.99310000000003,-59.7659,825.2079342990982,89.0,88,0.1341000000000463,-48.85899999999998,1.0,LEMG,EGNX,False,False
EGNX,4ca805:2026-07-22T10:30:42Z,RYR3CK,B738,EI-EKG,,2026-07-22,1784729596.02,-75.98930000000001,-64.3556,66.6762839937227,88.0,88,0.0,-75.98930000000001,0.0,,EGNX,False,False
EGNX,4ca9aa:2026-07-22T12:32:36Z,RYR7UL,B38M,EI-HAY,,2026-07-22,1784729804.54,-68.28359999999998,-64.1291,886.6921079146557,88.0,88,16.945099999999968,-51.33850000000001,0.0,EDDB,EGNX,False,False
EGNX,406f87:2026-07-22T05:06:35Z,EXS8JR,B738,G-JZHF,,2026-07-22,1784730335.33,-59.88389999999998,-30.7446,408.7334887897038,30.0,88,7.890999999999963,-51.99290000000002,58.0,EGNX,EGNX,False,False
EGNX,40655b:2026-07-22T12:06:36Z,EXS14C,B738,G-GDFD,,2026-07-22,1784733970.57,-60.65190000000001,-35.4241,610.754519262692,325.0,268,26.98380000000003,-33.66809999999998,57.0,LGPZ,EGNX,False,False
