flight_id,region,day,icao_type,callsign,t_start,t_end,duration,median_qnh,median_track,mag_course,level_type,level_value,correct,near_squawk_change,near_boundary
ab112f:2026-05-13T19:42:59Z,texas,2026-05-13,S22T,N812EA,1778701677.03,1778702489.36,812.3,5459.9,136.0,134.0,VFR_level,5500,True,False,False
acb428:2026-05-13T19:40:21Z,texas,2026-05-13,C182,N9178M,1778702014.06,1778704677.88,2663.8,7412.2,98.0,96.0,VFR_level,7500,True,False,False
acb428:2026-05-13T19:40:21Z,texas,2026-05-13,C182,N9178M,1778704898.66,1778705385.77,487.1,5487.2,98.0,96.0,VFR_level,5500,True,True,False
acb428:2026-05-13T19:40:21Z,texas,2026-05-13,C182,N9178M,1778705811.22,1778706249.73,438.5,3362.2,102.0,100.0,VFR_level,3500,True,True,False
ac7be1:2026-05-13T19:39:34Z,texas,2026-05-13,RV12,N903S,1778701512.92,1778701761.73,248.8,5427.3,16.0,14.0,VFR_level,5500,True,True,False
a9d5ba:2026-05-13T19:38:23Z,texas,2026-05-13,PA30,N7326Y,1778701538.36,1778703901.12,2362.8,6498.4,346.0,344.0,VFR_level,6500,True,False,False
acbf71:2026-05-13T19:28:05Z,texas,2026-05-13,,N920PB,1778700976.54,1778702855.97,1879.4,7443.6,42.0,40.0,VFR_level,7500,True,False,False
a03f90:2026-05-13T19:26:17Z,texas,2026-05-13,S22T,N115JB,1778701098.89,1778701733.12,634.2,8410.1,284.0,282.0,VFR_level,8500,True,False,False
a634ba:2026-05-13T19:24:35Z,texas,2026-05-13,P28R,N4996J,1778700838.7,1778702258.35,1419.6,7393.5,75.0,73.0,VFR_level,7500,True,True,False
a634ba:2026-05-13T19:24:35Z,texas,2026-05-13,P28R,N4996J,1778702427.57,1778703355.04,927.5,7443.5,100.0,98.0,VFR_level,7500,True,True,False
a2a226:2026-05-13T19:23:25Z,texas,2026-05-13,SR20,N269TS,1778700593.67,1778701423.57,829.9,5461.4,183.0,181.0,VFR_level,5500,False,True,True
ad7b9d:2026-05-13T19:22:00Z,texas,2026-05-13,C208,N968TX,1778700697.86,1778703900.06,3202.2,9444.4,274.0,272.0,VFR_level,9500,False,True,False
a85b42:2026-05-13T19:18:43Z,texas,2026-05-13,P28A,N6378W,1778707740.84,1778707956.01,215.2,8281.4,308.0,306.0,off_level,,,False,False
a85b42:2026-05-13T19:18:43Z,texas,2026-05-13,P28A,N6378W,1778713400.62,1778713761.92,361.3,7425.3,122.0,120.0,VFR_level,7500,True,False,False
a85b42:2026-05-13T19:18:43Z,texas,2026-05-13,P28A,N6378W,1778713776.58,1778714470.23,693.7,7425.3,102.0,100.0,VFR_level,7500,True,False,False
a85b42:2026-05-13T19:18:43Z,texas,2026-05-13,P28A,N6378W,1778714518.59,1778714841.13,322.5,7425.3,121.0,119.0,VFR_level,7500,True,False,False
a85b42:2026-05-13T19:18:43Z,texas,2026-05-13,P28A,N6378W,1778716548.48,1778718055.16,1506.7,5425.3,87.0,85.0,VFR_level,5500,True,False,False
a1577f:2026-05-13T19:18:24Z,texas,2026-05-13,C172,N186FM,1778701679.96,1778701915.59,235.6,4521.0,340.0,338.0,VFR_level,4500,True,False,False
a0529f:2026-05-13T19:16:35Z,texas,2026-05-13,RV12,N12PA,1778699947.27,1778701039.03,1091.8,5439.7,23.0,21.0,VFR_level,5500,True,False,False
a0529f:2026-05-13T19:16:35Z,texas,2026-05-13,RV12,N12PA,1778701224.05,1778701778.89,554.8,5464.7,22.0,20.0,VFR_level,5500,True,False,False
a0529f:2026-05-13T19:16:35Z,texas,2026-05-13,RV12,N12PA,1778701842.22,1778702032.02,189.8,5464.7,26.0,24.0,VFR_level,5500,True,False,False
a0529f:2026-05-13T19:16:35Z,texas,2026-05-13,RV12,N12PA,1778702108.67,1778703658.04,1549.4,5458.7,22.0,20.0,VFR_level,5500,True,False,False
a0b514:2026-05-13T19:15:33Z,texas,2026-05-13,C172,CXK464,1778700669.7,1778700998.44,328.7,6448.6,296.0,294.0,VFR_level,6500,True,False,False
a0b514:2026-05-13T19:15:33Z,texas,2026-05-13,C172,CXK464,1778703251.53,1778703638.83,387.3,5498.6,296.0,294.0,VFR_level,5500,False,True,False
a22cb6:2026-05-13T19:12:46Z,texas,2026-05-13,C210,N2393F,1778699902.45,1778700779.85,877.4,6394.8,230.0,228.0,VFR_level,6500,True,False,False
a400aa:2026-05-13T19:09:02Z,texas,2026-05-13,P06T,N357VA,1778699834.79,1778700096.99,262.2,6402.0,350.0,348.0,VFR_level,6500,True,False,False
a400aa:2026-05-13T19:09:02Z,texas,2026-05-13,P06T,N357VA,1778700909.44,1778701117.63,208.2,6102.0,182.0,180.0,IFR_level,6000,,False,True
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778699952.68,1778700267.9,315.2,6233.4,356.0,354.0,off_level,,,False,False
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778700302.25,1778700568.69,266.4,6208.4,183.0,181.0,off_level,,,False,True
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778700630.18,1778700861.56,231.4,6233.4,355.0,353.0,off_level,,,False,False
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778701801.23,1778702065.84,264.6,6308.4,356.0,354.0,off_level,,,False,False
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778702716.93,1778702950.28,233.3,6358.4,177.0,175.0,VFR_level,6500,False,False,False
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778702989.22,1778703360.86,371.6,6308.4,2.0,0.0,off_level,,,False,True
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778703419.13,1778703754.77,335.6,6228.1,179.0,177.0,off_level,,,False,True
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778703779.23,1778704102.87,323.6,6253.1,2.0,0.0,off_level,,,False,True
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778704478.96,1778704766.72,287.8,6278.1,2.0,360.0,off_level,,,False,True
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778705577.6,1778705784.59,207.0,6278.1,29.0,27.0,off_level,,,False,False
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778705967.21,1778706357.01,389.8,6378.1,136.0,134.0,VFR_level,6500,False,False,False
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778706728.66,1778707000.3,271.6,7528.1,132.0,130.0,VFR_level,7500,True,True,False
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778707153.88,1778707396.58,242.7,6178.1,92.0,90.0,off_level,,,True,False
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778707427.11,1778707655.12,228.0,6153.1,264.0,262.0,off_level,,,True,False
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778707704.16,1778707945.6,241.4,6178.1,93.5,91.5,off_level,,,True,False
a86f46:2026-05-13T19:07:37Z,texas,2026-05-13,C172,N64219,1778708090.02,1778708316.22,226.2,6471.6,278.0,276.0,VFR_level,6500,True,True,False
a6c65a:2026-05-13T19:03:23Z,texas,2026-05-13,P28A,ASI139,1778700173.12,1778700491.82,318.7,4394.0,184.0,182.0,VFR_level,4500,True,True,True
ac7429:2026-05-13T19:02:54Z,texas,2026-05-13,P28A,ASI423,1778699999.48,1778700212.6,213.1,4404.1,266.0,264.0,VFR_level,4500,True,False,False
acb64a:2026-05-13T19:01:15Z,texas,2026-05-13,SR22,N918VM,1778699275.12,1778699586.23,311.1,8488.4,274.0,272.0,VFR_level,8500,True,False,False
acb64a:2026-05-13T19:01:15Z,texas,2026-05-13,SR22,N918VM,1778699701.45,1778701581.89,1880.4,8488.4,307.0,305.0,VFR_level,8500,True,True,False
a08a03:2026-05-13T19:00:55Z,texas,2026-05-13,C172,N13391,1778699231.0,1778699442.83,211.8,4511.0,211.0,209.0,VFR_level,4500,True,False,False
a08a03:2026-05-13T19:00:55Z,texas,2026-05-13,C172,N13391,1778699526.01,1778699766.83,240.8,4486.0,203.0,201.0,VFR_level,4500,True,False,False
a08a03:2026-05-13T19:00:55Z,texas,2026-05-13,C172,N13391,1778700124.85,1778700370.72,245.9,3986.0,215.0,213.0,IFR_level,4000,,False,False
a6f45a:2026-05-13T18:59:04Z,texas,2026-05-13,P28A,N5470W,1778699281.09,1778699491.26,210.2,5505.0,87.0,85.0,VFR_level,5500,True,False,False
a98415:2026-05-13T18:51:51Z,texas,2026-05-13,BE58,N712GD,1778705111.81,1778707720.68,2608.9,7410.3,46.0,44.0,VFR_level,7500,True,True,False
a98415:2026-05-13T18:51:51Z,texas,2026-05-13,BE58,N712GD,1778707784.57,1778708503.99,719.4,7429.4,42.0,40.0,VFR_level,7500,True,False,False
a98415:2026-05-13T18:51:51Z,texas,2026-05-13,BE58,N712GD,1778708538.44,1778708726.97,188.5,7429.4,42.0,40.0,VFR_level,7500,True,False,False
a98415:2026-05-13T18:51:51Z,texas,2026-05-13,BE58,N712GD,1778708883.61,1778709136.68,253.1,7429.4,47.0,45.0,VFR_level,7500,True,False,False
a98415:2026-05-13T18:51:51Z,texas,2026-05-13,BE58,N712GD,1778709163.57,1778710491.26,1327.7,7404.4,47.0,45.0,VFR_level,7500,True,False,False
a03879:2026-05-13T18:49:59Z,texas,2026-05-13,C421,N113MP,1778698582.42,1778699165.99,583.6,6425.4,221.0,219.0,VFR_level,6500,True,False,False
a8e36a:2026-05-13T18:44:48Z,texas,2026-05-13,P28A,N672CT,1778699673.03,1778700398.38,725.4,3609.8,160.0,158.0,VFR_level,3500,True,False,False
ad224e:2026-05-13T18:43:45Z,texas,2026-05-13,,N9451T,1778699159.46,1778699362.31,202.8,3410.9,71.5,69.5,VFR_level,3500,True,False,False
ad224e:2026-05-13T18:43:45Z,texas,2026-05-13,,N9451T,1778700705.57,1778701084.7,379.1,3960.9,94.0,92.0,IFR_level,4000,,True,False
ad224e:2026-05-13T18:43:45Z,texas,2026-05-13,,N9451T,1778701130.83,1778701659.16,528.3,3910.9,94.0,92.0,IFR_level,4000,,True,False
adabce:2026-05-13T18:43:37Z,texas,2026-05-13,P06T,N980GV,1778698385.24,1778698585.89,200.7,5485.3,190.0,188.0,VFR_level,5500,False,False,False
a0ab4a:2026-05-13T18:42:14Z,texas,2026-05-13,RV6,N142N,1778697999.73,1778698183.23,183.5,7408.3,16.0,14.0,VFR_level,7500,True,False,False
a0ab4a:2026-05-13T18:42:14Z,texas,2026-05-13,RV6,N142N,1778698883.59,1778699222.55,339.0,7408.3,21.5,19.5,VFR_level,7500,True,False,False
a0ab4a:2026-05-13T18:42:14Z,texas,2026-05-13,RV6,N142N,1778699349.96,1778699562.61,212.6,7408.3,20.0,18.0,VFR_level,7500,True,False,False
a0ab4a:2026-05-13T18:42:14Z,texas,2026-05-13,RV6,N142N,1778700159.77,1778700941.79,782.0,7502.5,28.0,26.0,VFR_level,7500,True,False,False
a1b992:2026-05-13T18:38:58Z,texas,2026-05-13,T210,N210AR,1778698043.11,1778700301.04,2257.9,7462.3,182.0,180.0,VFR_level,7500,False,False,True
a9016c:2026-05-13T18:38:15Z,texas,2026-05-13,BE55,N68FS,1778697882.72,1778698292.22,409.5,6354.9,353.0,351.0,VFR_level,6500,True,False,False
a9016c:2026-05-13T18:38:15Z,texas,2026-05-13,BE55,N68FS,1778698370.65,1778701516.62,3146.0,6299.6,6.0,4.0,off_level,,,False,False
a9016c:2026-05-13T18:38:15Z,texas,2026-05-13,BE55,N68FS,1778701822.26,1778705014.93,3192.7,6299.6,6.0,4.0,off_level,,,False,False
a9016c:2026-05-13T18:38:15Z,texas,2026-05-13,BE55,N68FS,1778705150.26,1778705673.32,523.1,5259.1,6.0,4.0,off_level,,,False,False
a81c5b:2026-05-13T18:37:31Z,texas,2026-05-13,C152,N6210Q,1778697968.73,1778698301.52,332.8,5387.8,341.0,339.0,VFR_level,5500,False,False,False
a81c5b:2026-05-13T18:37:31Z,texas,2026-05-13,C152,N6210Q,1778698352.61,1778698805.46,452.9,5437.8,341.0,339.0,VFR_level,5500,False,True,False
a81c5b:2026-05-13T18:37:31Z,texas,2026-05-13,C152,N6210Q,1778698925.35,1778699267.18,341.8,5387.8,341.0,339.0,VFR_level,5500,False,True,False
a1c11a:2026-05-13T18:37:18Z,texas,2026-05-13,C172,N212BS,1778699594.93,1778699871.49,276.6,3444.8,97.0,95.0,VFR_level,3500,True,True,False
adba01:2026-05-13T18:34:22Z,texas,2026-05-13,,N984AA,1778697870.91,1778698392.69,521.8,4438.8,121.0,119.0,VFR_level,4500,False,False,False
adba01:2026-05-13T18:34:22Z,texas,2026-05-13,,N984AA,1778698670.56,1778698895.0,224.4,4438.8,121.0,119.0,VFR_level,4500,False,False,False
adba01:2026-05-13T18:34:22Z,texas,2026-05-13,,N984AA,1778701661.23,1778701845.24,184.0,5083.4,15.0,13.0,IFR_level,5000,,False,False
adba01:2026-05-13T18:34:22Z,texas,2026-05-13,,N984AA,1778702202.26,1778702400.33,198.1,5433.4,15.0,13.0,VFR_level,5500,True,False,False
a24705:2026-05-13T18:32:34Z,texas,2026-05-13,RV4,N246HN,1778697460.64,1778698111.82,651.2,6514.7,313.0,311.0,VFR_level,6500,True,False,False
a24705:2026-05-13T18:32:34Z,texas,2026-05-13,RV4,N246HN,1778698554.76,1778699071.53,516.8,6464.7,231.0,229.0,VFR_level,6500,True,False,False
a24705:2026-05-13T18:32:34Z,texas,2026-05-13,RV4,N246HN,1778699096.46,1778699499.77,403.3,6464.7,253.0,251.0,VFR_level,6500,True,False,False
a24705:2026-05-13T18:32:34Z,texas,2026-05-13,RV4,N246HN,1778700036.24,1778700291.11,254.9,7509.6,59.0,57.0,VFR_level,7500,True,False,False
a24705:2026-05-13T18:32:34Z,texas,2026-05-13,RV4,N246HN,1778700341.72,1778700707.54,365.8,7434.6,70.0,68.0,VFR_level,7500,True,False,False
a24705:2026-05-13T18:32:34Z,texas,2026-05-13,RV4,N246HN,1778700730.8,1778701032.38,301.6,7484.6,132.0,130.0,VFR_level,7500,True,False,False
a24705:2026-05-13T18:32:34Z,texas,2026-05-13,RV4,N246HN,1778701299.35,1778701613.03,313.7,7459.6,13.0,11.0,VFR_level,7500,True,True,False
a24705:2026-05-13T18:32:34Z,texas,2026-05-13,RV4,N246HN,1778701725.43,1778701963.21,237.8,8434.6,309.0,307.0,VFR_level,8500,True,True,False
a24705:2026-05-13T18:32:34Z,texas,2026-05-13,RV4,N246HN,1778702436.96,1778702827.61,390.6,7484.6,95.0,93.0,VFR_level,7500,True,True,False
a8a64b:2026-05-13T18:27:10Z,texas,2026-05-13,C182,N65664,1778697137.07,1778697493.07,356.0,5416.9,89.0,87.0,VFR_level,5500,True,True,False
a9d5ba:2026-05-13T18:21:42Z,texas,2026-05-13,PA30,N7326Y,1778697425.0,1778699613.03,2188.0,7502.6,167.0,165.0,VFR_level,7500,True,False,False
a3b854:2026-05-13T18:20:40Z,texas,2026-05-13,S22T,N339MC,1778696905.45,1778698279.81,1374.4,8431.3,204.0,202.0,VFR_level,8500,True,False,False
a8e46d:2026-05-13T18:19:58Z,texas,2026-05-13,PC12,N672PB,1778697015.23,1778699420.64,2405.4,17417.0,7.0,5.0,VFR_level,17500,True,True,False
a441a1:2026-05-13T18:18:27Z,texas,2026-05-13,C182,N3732U,1778696704.61,1778698823.17,2118.6,7315.0,16.0,14.0,off_level,,,False,False
a8e721:2026-05-13T18:14:16Z,texas,2026-05-13,P28R,N673CT,1778697041.59,1778697228.57,187.0,5395.1,196.0,194.0,VFR_level,5500,False,False,False
ad21c1:2026-05-13T18:13:23Z,texas,2026-05-13,SR22,N945WT,1778696555.18,1778697856.92,1301.7,7472.8,17.0,15.0,VFR_level,7500,True,True,False
a1a404:2026-05-13T18:12:12Z,texas,2026-05-13,C172,N20455,1778696302.23,1778696887.91,585.7,5522.8,271.0,269.0,VFR_level,5500,False,False,False
a1a404:2026-05-13T18:12:12Z,texas,2026-05-13,C172,N20455,1778697688.24,1778697926.41,238.2,5522.8,86.0,84.0,VFR_level,5500,True,False,False
a1a404:2026-05-13T18:12:12Z,texas,2026-05-13,C172,N20455,1778698240.36,1778698433.98,193.6,6497.8,82.0,80.0,VFR_level,6500,False,False,False
a2a140:2026-05-13T18:12:08Z,texas,2026-05-13,SR22,N269JM,1778696625.29,1778697893.87,1268.6,8446.6,285.0,283.0,VFR_level,8500,True,False,False
a13e8f:2026-05-13T18:07:01Z,texas,2026-05-13,S22T,N18CK,1778696165.26,1778696455.47,290.2,5429.3,181.5,179.5,VFR_level,5500,True,True,True
a13e8f:2026-05-13T18:07:01Z,texas,2026-05-13,S22T,N18CK,1778699047.4,1778699746.75,699.3,5429.3,137.0,135.0,VFR_level,5500,True,False,False
a6b141:2026-05-13T17:57:32Z,texas,2026-05-13,C240,N530JM,1778695613.19,1778695922.78,309.6,5383.1,148.0,146.0,VFR_level,5500,True,True,False
a6b141:2026-05-13T17:57:32Z,texas,2026-05-13,C240,N530JM,1778697162.61,1778697835.02,672.4,5433.1,148.0,146.0,VFR_level,5500,True,True,False
a91768:2026-05-13T17:57:32Z,texas,2026-05-13,C172,N685SP,1778695588.76,1778696100.98,512.2,4326.7,151.0,149.0,off_level,,,False,False
a91768:2026-05-13T17:57:32Z,texas,2026-05-13,C172,N685SP,1778696342.11,1778696524.85,182.7,4426.7,151.0,149.0,VFR_level,4500,False,False,False
a4eb87:2026-05-13T17:56:45Z,texas,2026-05-13,BE95,N416MK,1778695362.5,1778696036.41,673.9,6480.6,328.0,326.0,VFR_level,6500,True,False,False
a4eb87:2026-05-13T17:56:45Z,texas,2026-05-13,BE95,N416MK,1778696070.73,1778696304.11,233.4,6480.6,337.0,335.0,VFR_level,6500,True,False,False
a4eb87:2026-05-13T17:56:45Z,texas,2026-05-13,BE95,N416MK,1778696402.37,1778698338.99,1936.6,6430.6,329.0,327.0,VFR_level,6500,True,False,False
a9849a:2026-05-13T17:54:22Z,texas,2026-05-13,DA42,N712MM,1778695378.46,1778696747.65,1369.2,7427.6,107.0,105.0,VFR_level,7500,True,True,False
ab2d50:2026-05-13T17:54:09Z,texas,2026-05-13,BE36,N8191K,1778696316.66,1778698067.09,1750.4,8425.8,332.0,330.0,VFR_level,8500,True,False,False
ab2d50:2026-05-13T17:54:09Z,texas,2026-05-13,BE36,N8191K,1778698096.91,1778699909.51,1812.6,8395.8,330.0,328.0,VFR_level,8500,True,False,False
a66a0d:2026-05-13T17:51:44Z,texas,2026-05-13,C172,N512ND,1778695832.42,1778696036.78,204.4,3454.4,8.0,6.0,VFR_level,3500,True,False,False
a601ee:2026-05-13T17:50:19Z,texas,2026-05-13,C172,N4865D,1778695996.85,1778696254.74,257.9,4429.9,255.0,253.0,VFR_level,4500,True,True,False
a601ee:2026-05-13T17:50:19Z,texas,2026-05-13,C172,N4865D,1778699778.1,1778700073.12,295.0,5424.8,295.0,293.0,VFR_level,5500,False,False,False
a601ee:2026-05-13T17:50:19Z,texas,2026-05-13,C172,N4865D,1778700099.82,1778700383.65,283.8,5424.8,295.0,293.0,VFR_level,5500,False,False,False
a601ee:2026-05-13T17:50:19Z,texas,2026-05-13,C172,N4865D,1778700440.1,1778701109.52,669.4,5449.8,295.0,293.0,VFR_level,5500,False,False,False
a17a40:2026-05-13T17:46:57Z,texas,2026-05-13,C77R,N1946Q,1778694417.28,1778694860.58,443.3,5493.8,90.0,88.0,VFR_level,5500,True,True,False
a70452:2026-05-13T17:42:33Z,texas,2026-05-13,C172,N551ND,1778696797.69,1778696998.1,200.4,4432.3,123.0,121.0,VFR_level,4500,False,False,False
a199be:2026-05-13T17:41:14Z,texas,2026-05-13,C421,N202DB,1778694599.64,1778697339.47,2739.8,8409.9,211.0,209.0,VFR_level,8500,True,False,False
aa03dd:2026-05-13T17:39:49Z,texas,2026-05-13,AA5,N74406,1778694323.16,1778694619.93,296.8,4376.5,281.0,279.0,VFR_level,4500,True,False,False
a85b07:2026-05-13T17:37:11Z,texas,2026-05-13,C172,N63767,1778694941.61,1778695210.17,268.6,4484.1,335.0,333.0,VFR_level,4500,True,True,False
a0d761:2026-05-13T17:37:09Z,texas,2026-05-13,PC12,N153X,1778694228.39,1778695297.74,1069.3,13428.4,107.0,105.0,VFR_level,13500,True,False,False
ac9688:2026-05-13T17:28:48Z,texas,2026-05-13,BE33,N91YR,1778694163.57,1778696910.27,2746.7,11446.3,88.0,86.0,VFR_level,11500,True,False,False
ac9688:2026-05-13T17:28:48Z,texas,2026-05-13,BE33,N91YR,1778697996.48,1778702035.92,4039.4,10471.3,88.0,86.0,VFR_level,10500,False,False,False
a30b31:2026-05-13T17:21:43Z,texas,2026-05-13,C177,N29554,1778699541.75,1778699885.56,343.8,3603.8,332.0,330.0,VFR_level,3500,False,False,False
a30b31:2026-05-13T17:21:43Z,texas,2026-05-13,C177,N29554,1778699909.29,1778700093.48,184.2,3803.8,332.0,330.0,off_level,,,False,False
a30b31:2026-05-13T17:21:43Z,texas,2026-05-13,C177,N29554,1778700612.41,1778700804.23,191.8,4803.8,332.0,330.0,off_level,,,False,False
a30b31:2026-05-13T17:21:43Z,texas,2026-05-13,C177,N29554,1778700834.56,1778701176.72,342.2,4503.8,332.0,330.0,VFR_level,4500,True,False,False
a2a226:2026-05-13T17:15:43Z,texas,2026-05-13,SR20,N269TS,1778692688.44,1778692976.55,288.1,5485.1,147.0,145.0,VFR_level,5500,True,False,False
a03ab3:2026-05-13T17:15:13Z,texas,2026-05-13,PISI,N1137P,1778708681.46,1778709249.28,567.8,7479.6,56.0,54.0,VFR_level,7500,True,False,False
a124c2:2026-05-13T17:05:43Z,texas,2026-05-13,C82S,N173EM,1778692219.24,1778692883.04,663.8,5446.3,26.0,24.0,VFR_level,5500,True,True,False
a61a9c:2026-05-13T17:04:51Z,texas,2026-05-13,C182,N4925Q,1778692067.05,1778692333.53,266.5,3472.6,342.0,340.0,VFR_level,3500,False,False,False
a03a96:2026-05-13T17:04:31Z,texas,2026-05-13,BT36,N1136V,1778692384.73,1778692605.75,221.0,4273.0,249.0,247.0,off_level,,,False,False
a2b820:2026-06-20T20:12:14Z,texas,2026-06-20,C182,N2743G,1781987329.95,1781987534.02,204.1,8458.7,246.0,244.0,VFR_level,8500,True,False,False
a058eb:2026-06-20T20:06:43Z,texas,2026-06-20,M20P,N121RL,1781988541.05,1781988859.45,318.4,3666.4,242.0,240.0,off_level,,,False,False
a9b2b3:2026-06-20T19:32:46Z,texas,2026-06-20,RV7,N724D,1781987515.67,1781987896.21,380.5,3493.0,27.0,25.0,VFR_level,3500,True,False,False
a4a9c1:2026-06-20T19:08:18Z,texas,2026-06-20,C182,N4UR,1781983109.1,1781983342.66,233.6,5864.9,357.5,355.5,IFR_level,6000,,True,False
a9b117:2026-06-20T18:56:54Z,texas,2026-06-20,PA24,N7230P,1781982219.9,1781982515.59,295.7,4903.8,33.0,31.0,IFR_level,5000,,False,False
a9b117:2026-06-20T18:56:54Z,texas,2026-06-20,PA24,N7230P,1781986346.38,1781987381.57,1035.2,6478.8,120.0,118.0,VFR_level,6500,False,False,False
aa72d1:2026-06-20T18:12:28Z,texas,2026-06-20,PA22,N7720D,1781979370.02,1781979653.07,283.0,3509.3,281.0,279.0,VFR_level,3500,False,False,False
aa72d1:2026-06-20T18:12:28Z,texas,2026-06-20,PA22,N7720D,1781980317.18,1781980760.22,443.0,3409.3,279.0,277.0,VFR_level,3500,False,False,False
aa72d1:2026-06-20T18:12:28Z,texas,2026-06-20,PA22,N7720D,1781980800.53,1781981448.35,647.8,3409.3,269.0,267.0,VFR_level,3500,False,False,False
aa72d1:2026-06-20T18:12:28Z,texas,2026-06-20,PA22,N7720D,1781981490.43,1781981712.07,221.6,3609.3,275.5,273.5,VFR_level,3500,False,False,False
a80fe7:2026-06-20T18:04:24Z,texas,2026-06-20,M20P,N6188A,1781980230.47,1781980583.49,353.0,8495.4,296.0,294.0,VFR_level,8500,True,False,False
a80fe7:2026-06-20T18:04:24Z,texas,2026-06-20,M20P,N6188A,1781980594.35,1781982213.95,1619.6,8495.4,332.0,330.0,VFR_level,8500,True,False,False
a80fe7:2026-06-20T18:04:24Z,texas,2026-06-20,M20P,N6188A,1781982223.18,1781982418.68,195.5,8495.4,312.5,310.5,VFR_level,8500,True,False,False
a80fe7:2026-06-20T18:04:24Z,texas,2026-06-20,M20P,N6188A,1781982735.38,1781983647.27,911.9,9363.8,298.0,296.0,VFR_level,9500,False,False,False
a80fe7:2026-06-20T18:04:24Z,texas,2026-06-20,M20P,N6188A,1781984099.15,1781984352.93,253.8,10163.8,303.0,301.0,off_level,,,False,False
a80fe7:2026-06-20T18:04:24Z,texas,2026-06-20,M20P,N6188A,1781984602.79,1781984948.94,346.2,10463.8,304.0,302.0,VFR_level,10500,True,False,False
a80fe7:2026-06-20T18:04:24Z,texas,2026-06-20,M20P,N6188A,1781984997.88,1781986511.82,1513.9,10463.8,308.0,306.0,VFR_level,10500,True,False,False
a6bb2f:2026-06-20T17:51:07Z,texas,2026-06-20,C172,N5327G,1781980467.2,1781980686.08,218.9,4943.0,52.0,50.0,IFR_level,5000,,True,False
a19702:2026-06-20T17:49:21Z,texas,2026-06-20,M20P,N201PC,1781978375.79,1781978561.43,185.6,5238.0,273.0,271.0,off_level,,,False,False
a19702:2026-06-20T17:49:21Z,texas,2026-06-20,M20P,N201PC,1781979988.32,1781980332.63,344.3,10613.0,271.0,269.0,VFR_level,10500,True,True,False
a19702:2026-06-20T17:49:21Z,texas,2026-06-20,M20P,N201PC,1781980549.22,1781981051.29,502.1,10613.0,268.0,266.0,VFR_level,10500,True,True,False
a6c699:2026-01-14T22:44:34Z,midwest,2026-01-14,P28A,N5359F,1768431155.6,1768431471.56,316.0,4632.5,277.0,276.0,VFR_level,4500,True,False,False
a6c699:2026-01-14T22:44:34Z,midwest,2026-01-14,P28A,N5359F,1768431662.11,1768432181.71,519.6,4563.1,267.0,266.0,VFR_level,4500,True,False,False
